TASK_ID,DESCRIPTION,street_name,address,entity
21033098600015,新站区陶冲湖别院居民咨询小学与中学的学区划分。,新站区,新站区陶冲湖别院,陶冲湖别院
21033098380014,反映注册安徽政务服务网法人账号时，提示法人信息已被注册，咨询如何处理。,合肥市,,
21033098370004,包河区淝河路与大连路交口榆林桥畔业主反映，小区配套的幼儿园“榆林桥畔幼儿园”2021年是否有招生计划？,包河区,包河区淝河路与大连路交口榆林桥畔,
21033098650001,巢湖市城河东沿102号业主反映，滩塘（市政处草城街泵站）有两天时间未进行工作，现污水上涨造成家中内涝，来电人表示是巢湖市政府通过内涝，逼迫来电人拆迁，现有大量社会人员不让来电人回家，对此不满，希望相关部门核实处理。,巢湖市,巢湖市城河东沿102号,
21033098210008,反映长丰县双墩镇罗集安置房小区东门门口向南200米处的合水路（罗集路段），该处有一调头车道，但道路中间的护栏较高，影响调头车辆驾驶员的视线，存在安全隐患，要求尽快整改。,长丰县,长丰县双墩镇罗集安置房小区东门门口向南200米处的合水路,罗集安置房小区
21033098050003,来电人在建设银行ATM机分两次存款，共计1200元现金。现账户显示只存款800元，向银行客服反映无果，望相关部门协调处理。,合肥市,,
21033098720014,反映通过支付宝登陆安徽政务服务网，显示已经注册过账户，且忘记密码，咨询如何处理。,合肥市,,
21033098150003,新站区三十头社区管理委员会安居苑小区业主反映，小区76栋后的垃圾堆放点垃圾一直无人清理，经常产生刺鼻气味，严重影响居民生活，望尽快督促清理。,新站区,新站区三十头社区管理委员会安居苑小区,安居苑小区
21033098950009,反映：1、经常有机动车行驶在包河区望江路与徽州大道交口公交车专用车道上，表示徽州大道公交车道上并未有专用道标线（有拍摄照片），现要求再次核实处理。2、2021年2月3日8:30左右驾驶车辆（皖A7970Z)行驶在此处的公交车专用车道上时，被交警处罚，认为不合理，要求投诉。3月9日市公安局答复：”针对您所反映的问题，民警实地查看，徽州大道望江路口公交车专用车道严禁占道标牌、标线清晰明了，且民警于2021年3月5日16时30分与您电话约定共同到现场进行核查。“来电人对此答复不认可，1、民警回复并未按照反映问题进行答复；2、因在外地出差无法及时查看，现投诉后来电人车辆却被纳入重点车辆监管，认为不合理；3、张浩民警电话回复来电人，直接告知标线清晰，并把路面标牌比喻成八国联军警示标牌万国旗，认为不合理。以上问题，要求投诉。,包河区,包河区望江路与徽州大道交口,
21033098860003,包河区常青街道祁门路天下锦城爱丁堡小区业主反映：1、小区南边前期在修建地铁4号线南屏地铁站，为方便施工，施工单位将小区南围墙拆除一半，至今未恢复。2、施工导致小区内部1栋与3栋前方的道路开裂，且出现地基下沉，存在安全隐患，认为不合理：1、要求施工单位将小区南围墙恢复原样。2、要求施工单位维修小区内开裂的道路。2、要求施工方出具地基下沉楼体的安全检测报告。,包河区,包河区常青街道祁门路天下锦城爱丁堡小区,天下锦城爱丁堡小区
21033098670005,肥东县梁园镇新合村村民反映，1995年其丈夫李光海名下的农田被他人私自栽种树木，2002年至2018年期间的田亩补贴一直被对方领取。现该农田上的树木即将被砍伐，咨询是否未经过林业部门审批。来电人表示未经过本人同意被砍伐，望有关部门核实处理。,肥东县,肥东县梁园镇新合村,新合村
21033098180006,反映安徽省建设监理公司的成员施海永参与了庐阳区淮北路、平圩路、蒙城路招标工程的建设，且还是承标委员会成员，有违法行为，希望相关单位处理。,合肥市,庐阳区淮北路、平圩路、蒙城路,建设监理公司
21033098030021,反映其家院子里一棵价值10万元的树木因供水集团的水管破裂被淹坏，供水集团拒绝赔偿，望帮助处理。,合肥市,,
21033098120017,咨询热线于3月30日9:00左右去电是何原因。,合肥市,,
21033098450008,新站区淮海大道与新蚌埠路交口陶冲湖别苑J2栋业主反映，物业之前未经小区业主同意在J2栋楼下建设垃圾投放点，现垃圾站重新选址建设在J23栋楼下，但J2栋楼下铲平的绿化未恢复。就此问题3月22日新站区答复：“经站北社区向物业了解，J2楼栋下作为垃圾投放点选址之一暂时保留，待城管部门确定全部垃圾点后，再进行绿化恢复工作。”来电人对此答复不认可，表示城管部门已实地勘察过，该处不符合建设地点，要求督促尽快恢复绿化。,新站区,新站区淮海大道与新蚌埠路交口陶冲湖别苑J2栋,陶冲湖别苑
21033098700004,巢湖市银屏镇安徽巢轩建筑工程有限公司负责人反映，因当地招标小额零星库被解除，部分老建筑公司可凭中标通知书去乡镇投标，对于新成立建筑公司，无法在乡镇小额库进行投标，导致公司无项目可做，要求相关协调处理。,巢湖市,巢湖市银屏镇,安徽巢轩建筑工程有限公司
21033098320011,瑶海区长江东路590号沿街门面房商户反映，因亮化工程，商户的招牌被统一拆除，目前招牌已经安装了，但是招牌内的字体未安装，影响商户做生意，要求尽快安装字体。,瑶海区,瑶海区长江东路590号,
21033098440004,来电人及工友在蜀山区望江西路与金寨路交口合力家园工地做钢筋工，包工头拖欠工资未发放，望帮助讨薪。,蜀山区,蜀山区望江西路与金寨路交口合力家园,合力家园
21033098580005,反映其父亲在巢湖市某工厂上班，离职后工资一直未发放，要求帮助讨薪。（有签订合同）,巢湖市,巢湖市,
21033098510015,来电查询（流水号：21032498640025）关于小区住户占用公共绿化区域违法搭建院子，围墙被拆的问题处理结果。望督促尽快处理。,长丰县,,
21033098150004,咨询工单（21032898560030）关于长丰县双墩镇吴王路金地自在城一期业主反映，现许多一楼业主将家中阳台私自打通，且小区绿化草坪被损坏进行种植绿化树的处理结果。,合肥市,长丰县双墩镇吴王路金地自在城一期,金地自在城一期
21033098260004,咨询合肥市新落户人才租房补贴发放实施细则。,合肥市,,
21033098210009,咨询庐江县郭河镇1994年龙门村田地分配的具体政策。,庐江县,庐江县郭河镇,
21033098660013,庐阳区宿州路277号省政协宿舍楼502室业主反映，该楼栋楼顶下水管道漏水，导致水漫至该户。向街道反映未果，来电人对此不满，要求核实处理。,庐阳区,庐阳区宿州路277号省政协宿舍楼502室,省政协宿舍
21033098770026,肥东县桥头集镇复兴社区居民曾多次反映，近期社区进行土地确权，其家中共有16多亩地，但被大杨村生产队队长件从盛（音）霸占其中8亩地，现3月30日已经前去刘集社区核实相关情况，咨询联系哪位负责人。,肥东县,肥东县桥头集镇复兴社区,复兴社区
21033098670006,咨询到合肥市体育馆是否有地铁。,合肥市,,
21033098790013,包河区四川路与杭州路交口华冶水晶公馆小区业主反映，小区西门门面房占道经营，影响通行，要求处理。,包河区,包河区四川路与杭州路交口华冶水晶公馆小区,华冶水晶公馆小区
21033098040003,瑶海区长江东路恒通生活小区住户反映，小区北边是二十埠河，河边有很多杨树。每到春季有很多杨絮，影响居民生活，建议相关部门尽快将杨树移植并改种其它树种。,瑶海区,瑶海区长江东路恒通生活小区,恒通生活小区
21033098160011,巢湖市夏阁镇村民反映，其家田地因修建高速公路被征收，现无经济来源，生活困难，多次申请低保无果，来电人认为不合理，要求核实。,巢湖市,巢湖市夏阁镇,
21033098180007,庐庐江县柯坦镇陈埠社区九井组村民王少能再次反映，其家原先有一块地皮未使用（自己购买的，拥有相关凭证），但村民朱大春告知此地皮是自家的。来电人对此不满，多次向村委会寻求协调未果，望村委会帮助协调处理。,庐江县,庐庐江县柯坦镇陈埠社区九井组,陈埠社区
21033098640004,来电人2020年12月在巢湖市亚父街道旗山社区为国家电网公司做工，工作过程中受伤，现无人处理，要求投诉。,巢湖市,巢湖市亚父街道旗山社区,旗山社区
21033098380015,包河区祁门路天下锦城二期居民反映，小区南边前期在修建地铁4号线南屏地铁站，施工过程中导致小区南围墙倾斜，存在安全隐患，对此不满，要求处理。,包河区,包河区祁门路天下锦城二期,天下锦城二期
21033098290004,反映巢湖市关于水稻无法灌溉问题，要求转接巢湖市。,巢湖市,,
21033098990004,反映在安徽政务服务网注册后登陆出现问题。,合肥市,,
21033098330005,咨询户口是阜阳市太和县的，身份证丢失能否在合肥市补领。,合肥市,阜阳市太和县,
21033098370005,3月30日早上8点来电人母亲送孩子到长江西路幼儿园天成分园，途经庐阳区固镇路与怀宁路交口，被车辆碰撞，望相关部门在早晚上下学时间安排交警在路口执勤。,庐阳区,长江西路幼儿园天成分园:庐阳区固镇路与怀宁路交口,
21033098280004,要求将电话转接至银保监会12378，反映电话无人工接听。,合肥市,,
21033098650002,来电人反映其曾购买瑶海区临泉路和通达路交叉口壹号公馆小区房屋，现开发商推迟交付时限，要求告知开工时间。,瑶海区,瑶海区临泉路和通达路交叉口壹号公馆小区,壹号公馆小区
21033098620007,来电查询（流水号：21032998990054）关于妻子刁俊霞2019年3月17日-2020年7月10日在包河区马鞍山路万振城市广场艾兰德酒店工作缴存社保问题处理进展。,包河区,包河区马鞍山路万振城市广场艾兰德酒店,艾兰德酒店
21033098860004,反映蜀山区东流路人行天桥（赖少奇艺术馆公交车站附近）被拆除了，咨询是何原因及后期是否会进行恢复。,蜀山区,蜀山区东流路人行天桥（赖少奇艺术馆公交车站附近,赖少奇艺术馆
21033098260005,咨询合肥市区内新生儿参保的具体医保报销比率及相关问题。,合肥市,,
21033098150005,庐江县罗河镇鲍店村立柯组村民反映，扶贫基金用于作为此村农村改造，但改造不合格，咨询如何处理。,庐江县,庐江县罗河镇鲍店村立柯组,鲍店村
21033098020012,蜀山区小庙镇段冲李岗组村民张圣密反映，其家于2013年拆迁，拆迁时工作人员告知祖居户及家人可一并享受拆迁安置政策，现准备回迁，但拆迁办工作人员以其妻子和孩子户口属于农转农为由，告知无法按之前的承诺进行安置，来电人对此不满，表示三人的过渡安置费一直正常发放，故应享受安置政策，要求投诉。,蜀山区,蜀山区小庙镇段冲李岗组,
21033099850001,252222222222222222222,合肥市,,
21033098050004,反映庐阳区杏林街道办事处楼顶国旗掉落，要求给予处理。,庐阳区,庐阳区杏林街道办事处,杏林街道办事处
21033098450009,瑶海区定远路汪塘北区小区回迁户反映，小区所有楼道内未通电，严重影响居民夜间通行，多次向社区反映未果，对此不满，望督促尽快通电。,瑶海区,瑶海区定远路汪塘北区小区,汪塘北区小区
21033098120018,反映肥西县桃花工业园肥西县新型建材厂宿舍已纳入拆迁范围，目前还未完全搬迁，现有很多人将生活、建筑垃圾堆放在宿舍区内，且有车辆将该处当成停车场，严重影响周围居民的生活，望核实处理。,肥西县,肥西县桃花工业园肥西县新型建材厂,
21033098330006,反映庐阳区法院判决后的案件，申请强制执行但未执行，咨询如何处理。,庐阳区,庐阳区法院,
21033098320012,反映铜陵职业学院的问题和安徽省人事考试网的问题。,合肥市,,铜陵职业学院
21033098920003,反映其多次在工作时间前往长丰县岗集镇岗集社区咨询幼儿疫苗接种登记和户籍登记的问题，保安告知人员均有事外出，来电人认为不合理，要求帮助处理。,长丰县,长丰县岗集镇岗集社区,岗集社区
21033098670007,庐江县白湖镇国安村石桥村民村村民反映，从3月29日下午17:00左右村里开始停水，至今没有恢复供水，要求相关部门督促尽快回复供水。,庐江县,庐江县白湖镇国安村石桥村民村,石桥村民村
21033088070021,第三次投诉，看看是不是回复同样的内容，机器人们,合肥市,,
21033088070022,大房郢路和固镇路交口东北角规划的什么呢,庐阳区,大房郢路和固镇路交口东北角,
21033088070023,领导好，我是安徽合肥滨湖恒大中心一名业主，安徽合肥恒大中心项目于2013年8月1日取得，位于滨湖紧邻巢湖沿岸，18年中央环保组视察安徽巢湖过后，就停工了，停工三年了，现在恒大业主想要房没有房子，想退房可以退款不知道什么时间到业主账户，违约金也是不知道什么时候有钱给。上千业主好多都是年轻人在家砸锅卖铁东拼西凑的钱来买了这个房子，现在房子没有还要还银行贷款，加上这两年疫情期间，无疑是雪上加霜生活更是困难。再找恒大要违约金时态度极差不理不睬，让业主去找地方政府部门，说批地拿证开工都是政府同意的，停工也是政府让停工的。现在恒大业主投诉到地方政府部门，地方政府部门一而再，再而三的说在向上级领导汇报，多次去地方政府部门都是说在汇报，时间长了，业主就没有耐心等待了。实在没有办法了才到此留言。希望中央领导给我们这些小老百姓做主。如果要建设请继续，如果是不建了请给我们一个解决方案。谢谢了！,包河区,安徽合肥滨湖恒大中心,滨湖恒大中心
21033088070024,三十埠附近有很多小区及学校商场等，人流量后期会越来越大。但是现在大众路上有很多货车罐车等，超速闯红灯，乱按喇叭扰民，给周围的群众带来极大的干扰，生命财产造成了威胁。,瑶海区,,
21033088070025,一个物业连最基本的卫生都不处理了，包河区中铁滨湖名邸小区“盛全物业”，反馈不处理、不应答、不理睬，能否按卫生不打扫天数退还物业费？,包河区,包河区中铁滨湖名邸小区“盛全物业,中铁滨湖名邸小区
21033088070026,安徽省合肥市庐阳区蒙城北路白二村巷（原洗衣机厂巷）东出口位置，这家废品收购站，之前直接堆放垃圾，后来用车堆放垃圾，现在用两辆三轮车堆放垃圾，这算什么，我反映的不是事实？不算占道经营？还是这个巷子的路面一半可以归私人所有？反映了有多次了，麻烦有关部门别总是七天整改，整改结果麻烦也常看看。,庐阳区,安徽省合肥市庐阳区蒙城北路白二村巷（原洗衣机厂巷）,
21033088070027,襄水路公园二期项目招标，为什么终止了,瑶海区,襄水路公园二期,水路公园二期
21033088070028,我家2011年在井岗镇十八岗村拆迁的老房子至今没有补偿，请问是怎么回事，也没有相关人员通知进展！,蜀山区,井岗镇十八岗村,
21033088070029,早上好本人因日常上班需要，乘坐合肥80路公交车往返。在繁华大道施工前，乘坐的路线是紫蓬工业园站-明珠广场东，后因施工线路更改为国三路-明珠广场东。更改线路第一天，本人花了十分钟找到新的公交站。去年，我在上班途中，紫蓬工业园站遇到一辆故障的车子，后另有车子接替，我乘上接替的车子，但是该车在河东附近又出故障，我们一行人步行一站换上另一辆接替的车子。去年国庆节，我在明珠广场公交站等了一个多小时，才等到第一辆80路。另外，在今天早上，也就是2021年3月30日周二，我像往常一样7点出门，7点05分到达公交站，然后我在国三路公交站等了四十分钟，没有等到一辆80路，后来我看到一辆80路直接开到和园公交站，绕过国三路的。我告知了同行在等的几个人，让他们赶往和园站，自己打车上班的。80路在节假日的时候人特别拥挤，更换路线通知不及时。望及时采取措施。,合肥市,紫蓬工业园站-明珠广场东,
21033088070030,中铁二十四局农科南路（临泉路-迎松路）封闭期为2020年8月10日——2021年2月8日，为什么既没有按时解封，又没延期公告。这段路封闭给附近几个小区的出行带来不便，望早日恢复通行。,庐阳区,中铁二十四局农科南路（临泉路-迎松路）,中铁二十四局
21033098830014,长丰县义井乡义井社区新井村民组村民刘治法反映，村里农田灌溉用水主要来源于大郢水塘，现在水塘被楼丰村村民陈明峰霸占进行养鱼使用，导致村民无法灌溉，反映至村委会、乡政府未果，不作为，敷衍，对此不满，要求相关部门帮助核实处理。2月24日长丰县回复：“2021年02月22日上午，已当面和信访人对接，目前已经安排楼丰村与承包鱼塘人陈明峰签订，终止2017年10月16日双方签订的鱼塘租赁协议，新协议中明确规定了由陈明峰负责涉及到大郢塘用水户2121年午季栽秧用水。”现陈明峰将水塘填平，认为不合理，要求重新挖开。,长丰县,长丰县义井乡义井社区新井村民组,义井社区
21033098380016,来电人咨询新蚌埠路128号铁路分中心（城北营业部）公积金管理中心电话。,合肥市,,铁路分中心（城北营业部
21033098880013,反映合肥市房价较高，建议市政府出台政策控制房价。,合肥市,,
21033098790014,经开区汇林园南区27栋604室业主反映，因屋顶渗水，2020年10月已经向物业申请屋顶维修，一直未安排处理，望有关部门核实处理。,经开区,经开区汇林园南区27栋604室,汇林园南区
21033098720015,蜀山区植物园路金凯花园B区20栋别墅住户反映，2020年9月因供水公司主水管爆裂，水流到来电人家中的院子，导致来电人家院中的树被淹了一个多月，现树被淹死，联系合肥供水集团赔偿未果，对此不满，要求帮助处理。,蜀山区,蜀山区植物园路金凯花园B区20栋别墅,金凯花园
21033088090021,合肥庐阳区芙蓉苑西村早上7点多就开始施工，各种工具敲打，如锤子敲打，严重影响睡眠,庐阳区,合肥庐阳区芙蓉苑西村,
21033088090022,中环城附近石门路南面六条道路施工导致没有车位,经开区,中环城附近石门路南面,
21033088090023,您好！我是合景庐月湾小区的一名业主，庐月湾小区于2020年7月份交房，目前已经交房近1年，在收房时就已经将所有办证费用都交过了，但是房产证一直没有办下来。每次打电话给合景公司他们就推诿说下周就能办好，之前说3月月底可以办下来但还是没收到。上次这边的回复是不具备办理的条件，但是作为市民该做的都已经做了，钱都已经交给了开发商，是他们一直再拖，不明白为什么我们还是拿不到证。,合肥市,合景庐月湾小区,
21033088090024,我母亲是外地户口，今年在烟墩街道云川社区买的居民医保，她是高血压患者。请问合肥针对她这样的人群慢性病医保买药有没有政策？需要什么手续？就近在什么地方能买到医保补贴药？,包河区,烟墩街道云川社区,云川社区
21033088090025,包河区南二环路与马鞍山路交口东北角公园，有大批闲散人员长期甩铁鞭扰民，周边三个小区住户多次投诉。后公园管理处明令禁止甩鞭，且设置警示牌，被该社团拆除。国家电网工作人员到现场了解情况，认为在特高压线下甩铁鞭有很高安全隐患，也设置了禁止牌，被该社团无视。城管队员多次执法无果，民警多次出警，但只劝导不采取实际行动。该社团成员甚至口出狂言无人能管他们。现在情况：每天早上七点钟开始，到下午四五点钟不等，大批人员聚集在公园甩铁鞭和随地排泄，严重影响周围住户的生活起居，特别是需要休息的老人和孩子，对周边市民进行一种精神上的折磨，而且污染公共环境。希望有关部门能切实地解决这个问题，而不是每次过去走个过场。合肥作为一个新一线城市，难道连一些流氓也管理不了吗？希望能还市民一个安静、干净的社区环境，给大家创建一个真正的文明城市。,包河区,包河区南二环路与马鞍山路交口东北角公园,
21033088090026,经过多年的发展，赖少其公园周边的“齐云山路”，“佛子岭路”，“石台南路”，“高河东路”等道路的水泥地面现状，既不能符合城市发展的形象要求，也会导致行车舒适性较低。建议对赖少其公园周边的道路进行白改黑工程，利用沥青道路替代现有水泥路面，在提升行车舒适性的同时，也起到展示城市形象的作用。,蜀山区,齐云山路”,赖少其公园
21033088090027,尊敬的政府领导：明光路蚂蚁塘小区（老区政府宿舍4栋法院楼）220号4栋楼梯口有地基下沉的情况，现有十几公分错位，让人害怕，希望有关部门能够安排检测，谢谢,瑶海区,明光路蚂蚁塘小区（老区政府宿舍4栋法院楼）,蚂蚁塘小区
21033088090028,华南城紫荆名都2期交房2年不到，小区门禁始终不能用，目前经12345回复，物业自费新建门禁系统。我就想问，新买的房子从开始不能用，为什么没人去追开发商的责任，要用所有业主的经费。电动车大多数上楼，经12345回复物业会加强宣传，我就想问问为什么小区为什么没有电动车停车棚，物业为什么不把钱用在人命关天的消防上，而用在了本应该开发商责任的门禁上。物业一边收着停车费，一边还不管理，我们监管哪里。每次都是据了解，倒是没有一个人去现场看看。希望少点形式主义，多点真正为人民服务的意识。,肥西县,华南城紫荆名都2期,紫荆名都
21033088090029,我是玉兰苑二期住户，因修朗溪路高架，今年元月我们按照政府的要求配合征迁，当时工作人员明确表示3月份发放第二批征迁款，现在已经是3月最后一天了，征迁款还没着落，房价一天一天攀升，征迁款不及时发放，严重侵害老百姓权益，政府口口声声不忘初心，真不知道瑶海区政府是怎么不忘初心的？,瑶海区,,玉兰苑二期
21033088090030,每天早晨六七点钟，在北二环与蒙城路交口都会聚集大量的散工，该路口正在进行畅通二环的施工以及地铁五号线的施工，交通管理本身就比较混乱，再加上车流量大尤其是早上早高峰时期，大量的散工直接把北二环由东往西方向通过路口的正常行驶路线堵死，过往车辆只能拼命按喇叭，但效果甚微。由于散工聚集，引来了不少招工车辆，这些车辆在路口随意停车甚至直接停在路中间跟散工讨价划价，同时还引来附近卖早餐的三轮车聚集到路口违规摆摊，虽然城管多次进行驱离但反而来的越来越多，很多散工为了跟招工车辆进行碰头、议价，不顾安全直接在车流中各种穿梭停留，真的十分危险，交通安全隐患在此路口已经十分严重，希望庐阳区交警大队能对此路口早间的这种情况尽快进行治理，比如引导散工到安全的有足够大场地的公共场所趴活，千万别等到出了事故才重视问题。照片1、2是路口密集的散工，随意在路上走动，照片3是招工的车辆，协警一再驱离依然不走。,庐阳区,北二环与蒙城路交口,
21033098370006,2019年3月至2020年4月肥西县紫蓬镇农兴街道社区农兴街道改造工程做油漆工（有劳务合同），承建单位：江西福乐园有限公司，现拖欠其与工友12人共16万元工资未发放，望帮助核实尽快处理。2021年3月2日肥西县政府答复：紫蓬镇政府分管领导已于2021年3月1日再次约谈施工单位项目负责人，要求其于2021年3月底前完成下剩农民工工资支付，紫蓬镇政府会继续做好协调监督工作。来电人表示工资没有发放，望相关部门督促处理。,肥西县,肥西县紫蓬镇农兴街道社区农兴街道,江西福乐园有限公司
21033088120011,声音太大，影响我们上夜班回来休息的人，开功放，瑶海区裕和兴苑双语幼儿园。,瑶海区,瑶海区裕和兴苑双语幼儿园,裕和兴苑双语幼儿园
21033088120012,本人是高新区海亮九玺北区的一名业主，楼上从去年开始一直在给我造成困扰，他们家每天早上6点多起床，起床之后一直在主卧里制造噪音，一般可以持续到7点20左右就没有声音了，这些声音包括（东西掉到地板上的声音、东西在地上拖来拖去的声音、跑来跑去的声音...），之前找物业去上门沟通过，对方说是正常走路，然后我录下了视频，找楼上楼下的看这个正常走路吗？可是物业沟通还是没有效果，楼上还是持续的每天早上6点多制造噪音持续到7点多，这让住在楼下的我们很是无奈，麻烦有关部门帮忙想一个对策，到底要怎么样，才能睡个好觉？,高新区,高新区海亮九玺北区,海亮九玺
21033088120013,金寨路高架望江路出口处自上周设置栏杆后，左转车道车辆无法变道，每天下班高峰下高架口处拥堵严重，甚至离高架口500米就开始拥堵，每天在家门口堵半个小时。,合肥市,金寨路高架望江路出口处,
21033088120014,请问关于中小学教师招聘的高校毕业生计划，招录的名额都倾向刚毕业的学生，对往届生极其不公平，不符合公平性竞争原则。这个高校计划，已经维持了2年（2020年和2021年），请问什么时候结束？恢复正常,合肥市,,
21033088120015,合肥652，653公交车，省电气学校至十里庙东站路线绕行路线过长且拥堵，严重影响乘客乘车时间，请尽快实地调研公交优化路线。,高新区,,
21033088120016,您好，包河区常青街道原丝绸厂拆迁，建成紫绸园等数个小区，于2020年1月完成分房回迁。2020年经市长信箱咨询什么时候办房产证，答复为2020年启动材料收集工作，2021年办理房产证。如今，2021年一季度即将过去，办房产证的材料还未开始收集。请尽快启动办理房产证相关工作，收齐一批办理一批，切实回应老百姓所期所盼。,包河区,包河区常青街道原丝绸厂,丝绸厂
21033088120017,最近在四里河路的铁路桥附近在进行地质勘探，请问地质勘探的用途是什么？是用于规划地铁吗？,庐阳区,,
21033088120018,香樟大道与望江西路交口东南角中国能源建设集团安徽电力建设第一工程公司西门，两个细的减速带真的太伤电动车了！香樟大道沿线那么多公司、小区都没安装。就这个公司安装。是企业性质不一样待遇不一样吗？这样安装得到审批了吗？合规吗？,高新区,香樟大道与望江西路交口东南角中国能源建设集团安徽电力建设第一工程公司西门,安徽电力建设第一工程公司
21033088120019,肥东的领导，我是万科红郡业主。我看到政府回复，讲肥东经开区在和长虹集团沟通万科红附近的地块作为教育用地，一直在沟通协调。我们大家都希望加快进度和长虹集团协调，毕竟盖学校也需要2-3年，投入使用也要时间。但是周边几万户家庭的小孩上学等不及。希望肥东领导借合肥教育集团化的东风，引入名校！我们想长虹作为一家成立时间1958年大型国企，一定会把“讲政治、顾大局”这一最鲜明的党性原则放在首位！而且长虹收购合肥美菱，作为重要组成部分，应该支持地方教育事业，建议肥东县相关部门发函给长虹集团总部，督促进度！谢谢！,肥东县,,万科红郡
21033088120020,包河区金寨路与望江路交口，金寨路由南向北下高架路口，最近设置了围栏，围栏设置不合理，导致围栏东侧交通拥堵，而西侧两条道经常是空的，无车行驶。,包河区,包河区金寨路与望江路交口,
21033098660014,蜀山区反映蜀山区东流路人行天桥（赖少奇艺术馆公交车站附近），被拆除，咨询是何原因及后期是否会进行恢复。要求转接市重点工程建设管理局。,蜀山区,蜀山区东流路人行天桥（赖少奇艺术馆公交车站附近,
21033098580006,反映：1、瑶海区海洲景秀世家小区三期广德路上有建设两个足球场，认为不合理，要求将其中一个足球场改为篮球场；2、瑶海区海洲景秀世家小区一期38栋楼下经常有人随意大小便，多次与物业反映无果，要求投诉。,瑶海区,瑶海区海洲景秀世家小区三期广德路上,海洲景秀世家小区
21033098040004,咨询2021年4月安徽省政法委巡视组在宣城市的联系电话。,合肥市,,
21033098050005,反映肥西县肥西初级中学某班级某老师不关心学生学习，不批改学生作业，要求投诉。,肥西县,肥西县肥西初级中学,肥西初级中学
21033098620008,咨询清明节出行有何要求。,合肥市,,
21033098030022,反映经开区融科城小区1期与2期之间的壶天路修建道路进行封闭施工，导致住户出行不便，望相关部门在谊品生鲜超市门口设置出入口。,经开区,经开区融科城小区1期与2期之间的壶天路,融科城小区:谊品生鲜超市
21033098770027,反映庐阳区固镇路和蒙城路交口向东100米处人行道路段近期在建设50路固蒙交口公交站牌，此处站牌正好建设在其家门口，来电人对此不认可，多次与施工单位交涉更换位置未果，望核实后回电与其沟通，更换站牌位置。,庐阳区,庐阳区固镇路和蒙城路交口向东100米处,
21033098290005,反映在合肥市培恩公司（地址：长丰县双凤经济开发区淮南北路与润河路交叉口东北角）预定10台燃气灶具和5台油烟机，微信转账2450元，商家称1月21日发货，但是至今未发货，并且也联系不上商家，对此不满，要求协调退款。长丰县2021年3月22日答复：厂家将根据库存产品类型数量，如有该产品及时发货，若缺货，将按照公司流程办理退款。来电人不认可，表示至今未收到货，要求相关部门督促商家尽快退还其2450元的货款。,长丰县,长丰县双凤经济开发区淮南北路与润河路交叉口东北角,合肥市培恩公司
21033098950010,反映包河区南七红卫巷菜市场每天早晨8:00左右开始有十几个人在该地猜大猜小赌博活动骗取老年人费用，认为不合理，要求相关部门核实处理。,包河区,包河区南七红卫巷菜市场,南七红卫巷菜市场
21033098450010,来电人3月25日在安徽政务服务网注册法人账户，至今还在审核状态，咨询是何原因。,合肥市,安徽政务服务网,
21033098720016,曾反映包河区常青街道安徽三棉小区6栋401室房屋于2019年拆迁，但房屋安置尾款至今未发放的问题。包河区2021-03-26答复：“三棉小区已完成大部分业主尾款结算协议签订工作，协议已签至6号楼，相关款项正在申报，待资金下拨后，我们将统一拨付，具体时间无法确定。”来电人对答复不认可，表示自己是先交房的，现后交房的业主都已经拿到拆迁尾款，对此不满，要求先给其发放尾款。,包河区,包河区常青街道安徽三棉小区6栋401室,安徽三棉小区
21033098650003,来电人咨询高新区青贮饲料的生产许可证去哪个部门办理。,高新区,,
21033098510016,瑶海区临泉路和通达路交口壹号公馆业主反映，该项目原定于2020年9月交房，但是目前工地已经停工很久，无法按时交房，且开发商也未明确延期交房时间，望相关单位督促开发商尽快施工和明确延期交房时间。,瑶海区,瑶海区临泉路和通达路交口壹号公馆,壹号公馆
21033098320013,反映亳州市蒙城县的问题。,合肥市,亳州市蒙城县,
21033098640005,来电人咨询“安徽交通广播90.8”上说明的“皖惠宝”的保险是否是真实的。,合肥市,,
21033098660015,长丰县罗塘乡杨郢村委会陈郢村民组村民来电反映，村里大部分享受低保的村民，但并不符低保条件。来电人家庭困难，经常生病，但没有享受。来电人对此不满，要求核实处理。,长丰县,长丰县罗塘乡杨郢村委会陈郢村民组,陈郢村
21033098770028,反映安徽政务服务网法人账号无法登陆的问题，咨询如何处理。,合肥市,,
21033098670008,来电人反映：1、高新区望江西路与孔雀台路交口的北边，每天有大量流动摊贩占道经营，望查处。2、望江西路与孔雀台路交口西侧中建一局与中建五局生活区的围墙外，有私人在此搭建了集装箱，无证经营超市，望核实处理。,高新区,高新区望江西路与孔雀台路交口的北边,中建一局
21033098880014,要求转接至市城市管理局，反映违建问题。,合肥市,,
21033098210010,来电人反映驾驶证于3月初被包河交警三大队锁住导致无法使用，来电人联系三大队后被告知其2020年10月将一辆报废车当做废铁卖出并未到交警部门进行备案报废。当时包河交警三大队工作人员让其提供报废的相关材料，来电人都已经如实上交，但是交警三大队工作人员告知材料无法上交无法进行解锁。对此不认可，要求相关单位核实后尽快把驾驶证进行解锁处理。(报警手机号：15855111937）,合肥市,,
21033098330007,反映肥西县杭埠路与玉兰大道交口美的工业园附近有流动商贩摆摊，影响交通，要求处理。,肥西县,肥西县杭埠路与玉兰大道交口美的工业园,美的工业园
